"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","F_MSY_om","F_SPR_om","last_yr_early_om","first_yr_full_om","last_yr_full_om","first_yr_recent_om","max_bias_adj_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","Q_base_1_Fishery_om","Q_base_2_Survey_om","Q_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_3P_1_CPUE_om","AgeSel_3P_2_CPUE_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","F_MSY_em","F_SPR_em","last_yr_early_em","first_yr_full_em","last_yr_full_em","first_yr_recent_em","max_bias_adj_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","ForeRecr_81_em","ForeRecr_82_em","ForeRecr_83_em","ForeRecr_84_em","ForeRecr_85_em","ForeRecr_86_em","ForeRecr_87_em","ForeRecr_88_em","ForeRecr_89_em","ForeRecr_90_em","ForeRecr_91_em","ForeRecr_92_em","ForeRecr_93_em","ForeRecr_94_em","ForeRecr_95_em","ForeRecr_96_em","ForeRecr_97_em","ForeRecr_98_em","ForeRecr_99_em","ForeRecr_100_em","Impl_err_81_em","Impl_err_82_em","Impl_err_83_em","Impl_err_84_em","Impl_err_85_em","Impl_err_86_em","Impl_err_87_em","Impl_err_88_em","Impl_err_89_em","Impl_err_90_em","Impl_err_91_em","Impl_err_92_em","Impl_err_93_em","Impl_err_94_em","Impl_err_95_em","Impl_err_96_em","Impl_err_97_em","Impl_err_98_em","Impl_err_99_em","Impl_err_100_em","InitF_1Fishery_em","Q_base_1_Fishery_em","Q_base_2_Survey_em","Q_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_3P_1_CPUE_em","AgeSel_3P_2_CPUE_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias.converged","bias.tried","scenario","replicate","A","D","E","F","L","species","max_grad","version","RunTime","hessian","Niterations","ID"
"10",1418010000,164172000,4084180000,0.879669848047833,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.26,5.85615e-07,0,-32.1888,NA,NA,556.721,3838.19,NA,NA,NA,NA,NA,69.29,0,0,0,0,0,1469420000,167486000,4223700000,0.278632478632479,0.112214,0.126199,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.3615,133.975,0.194857,0.0986042,0.0942232,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7145,0.65,0.4,0,0,0.0208195,7.90539e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401049,0,49.5986,-3,5.00469,15,-999,999,41.3936,-4,5.03752,14,-99,99,0.1,100,0.1,100,0.1,100,0,1029.87,2.71104e-14,0,-36.1158,NA,NA,763.765,321.08,NA,NA,NA,NA,NA,-18.8613,4.30913e-09,0,0.000940671,0,0,2,2,"A100-D0-E20-F1-L100-cby",2,"A100","D0","E20","F1","L100","cby",0.0618578,"#V3.24f",2.65,TRUE,840,"A100-D0-E20-F1-L100-cby-2"
"11",1418010000,164172000,4084180000,1.02457776101935,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.43,5.38993e-07,0,-32.1888,NA,NA,561.04,3862.98,NA,NA,NA,NA,NA,40.3498,0,0,0,0,0,1508880000,172561000,4338930000,0.325031747458475,0.112664,0.126665,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.1433,135.295,0.19529,0.102354,0.0837089,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7165,0.65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243598,0,50.7014,-3,5.07583,15,-999,999,43.784,-4,5.732,14,-99,99,0.1,100,0.1,100,0.1,100,0,943.722,1.21004e-14,0,-40.1763,NA,NA,694.548,316.416,NA,NA,NA,NA,NA,-27.0665,0,0,0.000827589,0,0,2,2,"A100-D0-E20-F1-L100-cbyt",1,"A100","D0","E20","F1","L100","cbyt",6.34755e-06,"#V3.24f",2.45,TRUE,824,"A100-D0-E20-F1-L100-cbyt-1"
"12",1418010000,164172000,4084180000,0.879669848047833,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.26,5.85615e-07,0,-32.1888,NA,NA,556.721,3838.19,NA,NA,NA,NA,NA,69.29,0,0,0,0,0,1469170000,167438000,4222940000,0.278647103676586,0.112202,0.126186,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.3618,133.999,0.194798,0.0986248,0.0941512,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7141,0.65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402316,0,49.6033,-3,5.00527,15,-999,999,41.3939,-4,5.03702,14,-99,99,0.1,100,0.1,100,0.1,100,0,1029.89,2.7334e-14,0,-36.1055,NA,NA,763.741,321.103,NA,NA,NA,NA,NA,-18.848,0,0,0.000940645,0,0,2,2,"A100-D0-E20-F1-L100-cbyt",2,"A100","D0","E20","F1","L100","cbyt",0.000135285,"#V3.24f",2.51666666666667,TRUE,874,"A100-D0-E20-F1-L100-cbyt-2"
"13",1418010000,164172000,4084180000,1.02457776101935,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.43,5.38993e-07,0,-32.1888,NA,NA,561.04,3862.98,NA,NA,NA,NA,NA,40.3498,0,0,0,0,0,1508780000,172548000,4338630000,0.324955112558573,0.112663,0.126664,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.1435,135.297,0.195285,0.102353,0.0837051,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7164,0.65,0.4,0,0,0.00356111,-2.09359e-05,-8.03633e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242673,0,50.7023,-3,5.07596,15,-999,999,43.785,-4,5.73216,14,-99,99,0.1,100,0.1,100,0.1,100,0,943.721,1.21085e-14,0,-40.1763,NA,NA,694.542,316.418,NA,NA,NA,NA,NA,-27.0633,3.42956e-10,0,0.000827548,0,0,2,2,"A100-D0-E20-F1-L100-cbyx",1,"A100","D0","E20","F1","L100","cbyx",0.068702,"#V3.24f",2.63333333333333,TRUE,836,"A100-D0-E20-F1-L100-cbyx-1"
"14",1418010000,164172000,4084180000,0.879669848047833,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.26,5.85615e-07,0,-32.1888,NA,NA,556.721,3838.19,NA,NA,NA,NA,NA,69.29,0,0,0,0,0,1469420000,167486000,4223700000,0.278632478632479,0.112214,0.126199,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.3615,133.975,0.194857,0.0986042,0.0942232,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7145,0.65,0.4,0,0,0.0208195,7.90539e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401049,0,49.5986,-3,5.00469,15,-999,999,41.3936,-4,5.03752,14,-99,99,0.1,100,0.1,100,0.1,100,0,1029.87,2.71104e-14,0,-36.1158,NA,NA,763.765,321.08,NA,NA,NA,NA,NA,-18.8613,4.30913e-09,0,0.000940671,0,0,2,2,"A100-D0-E20-F1-L100-cbyx",2,"A100","D0","E20","F1","L100","cbyx",0.0618578,"#V3.24f",2.65,TRUE,840,"A100-D0-E20-F1-L100-cbyx-2"
"15",1418010000,164172000,4084180000,1.02457776101935,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.43,5.38993e-07,0,-32.1888,NA,NA,561.04,3862.98,NA,NA,NA,NA,NA,40.3498,0,0,0,0,0,1508880000,172561000,4338930000,0.325031747458475,0.112664,0.126665,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.1433,135.295,0.19529,0.102354,0.0837089,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7165,0.65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243598,0,50.7014,-3,5.07583,15,-999,999,43.784,-4,5.732,14,-99,99,0.1,100,0.1,100,0.1,100,0,943.722,1.21004e-14,0,-40.1763,NA,NA,694.548,316.416,NA,NA,NA,NA,NA,-27.0665,0,0,0.000827589,0,0,2,2,"A100-D0-E20-F1-L100-cbyz",1,"A100","D0","E20","F1","L100","cbyz",6.34755e-06,"#V3.24f",2.43333333333333,TRUE,824,"A100-D0-E20-F1-L100-cbyz-1"
"16",1418010000,164172000,4084180000,0.879669848047833,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4432.26,5.85615e-07,0,-32.1888,NA,NA,556.721,3838.19,NA,NA,NA,NA,NA,69.29,0,0,0,0,0,1469170000,167438000,4222940000,0.278647103676586,0.112202,0.126186,6.8872,33.3161,77.8459,79.3536,0.9096,0,NA,NA,0.2,20.3618,133.999,0.194798,0.0986248,0.0941512,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7141,0.65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402316,0,49.6033,-3,5.00527,15,-999,999,41.3939,-4,5.03702,14,-99,99,0.1,100,0.1,100,0.1,100,0,1029.89,2.7334e-14,0,-36.1055,NA,NA,763.741,321.103,NA,NA,NA,NA,NA,-18.848,0,0,0.000940645,0,0,2,2,"A100-D0-E20-F1-L100-cbyz",2,"A100","D0","E20","F1","L100","cbyz",0.000135285,"#V3.24f",2.48333333333333,TRUE,874,"A100-D0-E20-F1-L100-cbyz-2"
"17",1418010000,164172000,4084180000,1.06996018784676,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4426.51,5.0495e-07,0,-32.1888,NA,NA,561.484,3857.24,NA,NA,NA,NA,NA,39.7253,0,0,0,0,0,1532270000,177320000,4405070000,0.312921247562468,0.114016,0.128215,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.0695,131.196,0.209733,0.0959582,0.103573,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7557,0.65,0.4,0,0,0.0989959,-0.00214566,-5.61848e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349783,0,47.3488,-3,4.79531,15,-999,999,40.0891,-4,4.78849,14,-99,99,0.1,100,0.1,100,0.1,100,0,940.543,2.68157e-14,0,-40.7508,NA,NA,700.28,308.035,NA,NA,NA,NA,NA,-27.0223,6.7578e-07,0,0.00102688,0,0,2,2,"A100-D0-E20-F1-L100-ccy",1,"A100","D0","E20","F1","L100","ccy",4.54373,"#V3.24f",3.23333333333333,TRUE,865,"A100-D0-E20-F1-L100-ccy-1"
"18",1418010000,164172000,4084180000,0.85965359019436,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4389.57,6.77677e-07,0,-32.1888,NA,NA,554.208,3799.7,NA,NA,NA,NA,NA,67.6005,0,0,0,0,0,1458860000,167671000,4196320000,0.275767815609868,0.113144,0.127165,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.6262,132.337,0.200337,0.100492,0.0981083,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7221,0.65,0.4,0,0,0.146411,0.0173679,0.00254317,0.000372298,5.43342e-05,7.88648e-06,1.74224e-06,-2.26667e-07,2.85972e-07,-6.49033e-07,8.2911e-07,-3.23877e-07,3.79111e-07,7.77909e-07,-1.06253e-06,-2.01376e-07,-1.8065e-07,-1.50094e-06,-1.0401e-06,1.5395e-07,4.29452e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011422,0,48.2023,-3,4.81615,15,-999,999,36.6765,-4,3.99523,14,-99,99,0.1,100,0.1,100,0.1,100,0,1034.35,1.50913e-14,0,-34.74,NA,NA,742.933,341.393,NA,NA,NA,NA,NA,-15.2396,2.41947e-11,0,0.00118816,0,0,2,2,"A100-D0-E20-F1-L100-ccy",2,"A100","D0","E20","F1","L100","ccy",7.16809e-05,"#V3.24f",3.43333333333333,TRUE,964,"A100-D0-E20-F1-L100-ccy-2"
"19",1418010000,164172000,4084180000,1.06996018784676,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4426.51,5.0495e-07,0,-32.1888,NA,NA,561.484,3857.24,NA,NA,NA,NA,NA,39.7253,0,0,0,0,0,1533090000,177381000,4407340000,0.310300544092355,0.113994,0.128192,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.0785,131.22,0.209627,0.0958965,0.103514,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7561,0.65,0.4,0,0,0.25,-0.0083141,-0.0020787,-0.00051926,-0.00013022,-3.22709e-05,-7.88319e-06,-1.89849e-06,-4.95567e-07,3.44824e-07,6.98023e-07,4.84242e-07,-1.71987e-07,-2.4623e-07,-3.66996e-07,-9.04629e-07,4.65028e-07,-3.8433e-08,9.53536e-07,1.48291e-07,8.001e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374764,0,47.3499,-3,4.79568,15,-999,999,40.1361,-4,4.79824,14,-99,99,0.1,100,0.1,100,0.1,100,0,941.473,2.72101e-14,0,-40.7612,NA,NA,700.239,308.358,NA,NA,NA,NA,NA,-26.3632,1.16599e-11,0,0.00102501,0,0,2,2,"A100-D0-E20-F1-L100-ccyt",1,"A100","D0","E20","F1","L100","ccyt",5.67785e-05,"#V3.24f",3.36666666666667,TRUE,952,"A100-D0-E20-F1-L100-ccyt-1"
"20",1418010000,164172000,4084180000,0.85965359019436,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4389.57,6.77677e-07,0,-32.1888,NA,NA,554.208,3799.7,NA,NA,NA,NA,NA,67.6005,0,0,0,0,0,1464970000,168424000,4214010000,0.274353881457329,0.113177,0.127199,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.626,132.269,0.200518,0.100413,0.0982407,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.727,0.65,0.4,0,0,0.25,0.0484318,0.012108,0.0030273,0.000756339,0.000189278,4.71204e-05,1.21122e-05,2.93409e-06,7.87585e-07,5.00498e-07,1.84783e-07,2.30707e-07,-5.7808e-07,-4.81032e-07,-2.66497e-07,4.12273e-10,8.58647e-07,2.80013e-08,3.48999e-07,-1.0622e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112458,0,48.1795,-3,4.81371,15,-999,999,36.6769,-4,3.9965,14,-99,99,0.1,100,0.1,100,0.1,100,0,1034.97,1.45836e-14,0,-34.8108,NA,NA,742.926,342.227,NA,NA,NA,NA,NA,-15.3692,7.10858e-12,0,0.00118839,0,0,2,2,"A100-D0-E20-F1-L100-ccyt",2,"A100","D0","E20","F1","L100","ccyt",8.43946e-05,"#V3.24f",3.5,TRUE,983,"A100-D0-E20-F1-L100-ccyt-2"
"21",1418010000,164172000,4084180000,1.06996018784676,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4426.51,5.0495e-07,0,-32.1888,NA,NA,561.484,3857.24,NA,NA,NA,NA,NA,39.7253,0,0,0,0,0,1532270000,177320000,4405070000,0.312921247562468,0.114016,0.128215,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.0695,131.196,0.209733,0.0959582,0.103573,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7557,0.65,0.4,0,0,0.0989959,-0.00214566,-5.61848e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349783,0,47.3488,-3,4.79531,15,-999,999,40.0891,-4,4.78849,14,-99,99,0.1,100,0.1,100,0.1,100,0,940.543,2.68157e-14,0,-40.7508,NA,NA,700.28,308.035,NA,NA,NA,NA,NA,-27.0223,6.7578e-07,0,0.00102688,0,0,2,2,"A100-D0-E20-F1-L100-ccyx",1,"A100","D0","E20","F1","L100","ccyx",4.54373,"#V3.24f",3.23333333333333,TRUE,865,"A100-D0-E20-F1-L100-ccyx-1"
"22",1418010000,164172000,4084180000,0.85965359019436,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4389.57,6.77677e-07,0,-32.1888,NA,NA,554.208,3799.7,NA,NA,NA,NA,NA,67.6005,0,0,0,0,0,1.469e+09,168908000,4225630000,0.273483480569761,0.11319,0.127213,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.6273,132.237,0.2006,0.100363,0.0982754,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.73,0.65,0.4,0,0,0.309295,0.0724938,0.0224218,0.00693595,0.00214406,0.000663163,0.000205776,6.29517e-05,2.09984e-05,4.72693e-06,2.08155e-06,4.12419e-07,3.95026e-07,4.5868e-08,2.92387e-07,-1.02121e-06,1.45229e-06,-7.9126e-07,-1.84221e-07,2.3154e-06,8.6733e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113204,0,48.1636,-3,4.81206,15,-999,999,36.6778,-4,3.99772,14,-99,99,0.1,100,0.1,100,0.1,100,0,1035.94,1.42839e-14,0,-34.8446,NA,NA,742.975,342.888,NA,NA,NA,NA,NA,-15.0821,7.24726e-11,0,0.00118847,0,0,2,2,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",0.000469119,"#V3.24f",3.4,TRUE,965,"A100-D0-E20-F1-L100-ccyx-2"
"23",1418010000,164172000,4084180000,1.06996018784676,0.113955,0.127929,1,1,100,100,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,0,4426.51,5.0495e-07,0,-32.1888,NA,NA,561.484,3857.24,NA,NA,NA,NA,NA,39.7253,0,0,0,0,0,1532730000,177390000,4406410000,0.314707437573898,0.114028,0.128227,6.71955,33.8629,77.8372,79.5076,0.9104,0,NA,NA,0.2,19.0643,131.188,0.209786,0.0960059,0.103537,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.756,0.65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330152,0,47.3517,-3,4.79551,15,-999,999,40.06,-4,4.78266,14,-99,99,0.1,100,0.1,100,0.1,100,0,940.919,2.64915e-14,0,-40.7428,NA,NA,700.461,308.006,NA,NA,NA,NA,NA,-26.8064,0,0,0.00102792,0,0,2,2,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",0.00014466,"#V3.24f",3.03333333333333,TRUE,842,"A100-D0-E20-F1-L100-ccyz-1"
