"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","Mat50._Fem_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_3P_1_CPUE_om","AgeSel_3P_2_CPUE_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_3P_1_CPUE_em","AgeSel_3P_2_CPUE_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","B","D","E","F","species","max_grad","version","RunTime","hessian","ID"
"1",1418010000,164172000,4084180000,0.275732215524291,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,137784000,2049.56,9.45664e-07,0,-24.1416,NA,NA,250.716,1761.6,NA,NA,NA,NA,NA,61.1375,0,0,0,0,0,2.28487e-17,5.88157e-18,3792420000,0.327474277638025,0,NA,NA,0.2,19.9848,131.892,0.19978,0.100249,0.100099,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6294,0.65,0.4,0,0,0,0,0,-0.0486458,0,50.6223,-3,5.07009,15,-999,999,42.5573,-4,5.37596,14,-99,99,0.1,100,0.1,100,0.1,100,137784000,772.495,1.27319e-14,0,-30.834,NA,NA,580.159,261.248,NA,NA,NA,NA,NA,-38.0794,0,0,0.000876454,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",1,"B0","D100","E1","F0","cod",5.31239e-05,"#V3.24O",0.466666666666667,FALSE,"B0-D100-E1-F0-cod-1"
"2",1418010000,164172000,4084180000,0.325443540686258,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,158315000,2077.85,1.01305e-06,0,-24.1416,NA,NA,256.126,1791.85,NA,NA,NA,NA,NA,53.7653,0,0,0,0,0,2.0673e-17,5.19802e-18,4144910000,0.352946143583335,0,NA,NA,0.2,20.2474,132.658,0.196551,0.100291,0.0970758,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7159,0.65,0.4,0,0,0,0,0,0.0121026,0,49.0219,-3,4.90966,15,-999,999,43.2196,-4,5.4169,14,-99,99,0.1,100,0.1,100,0.1,100,158315000,779.312,1.77273e-14,0,-26.8332,NA,NA,561.108,284.562,NA,NA,NA,NA,NA,-39.5251,0,0,0.000899206,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",7.77639e-05,"#V3.24O",0.5,FALSE,"B0-D100-E1-F0-cod-2"
"3",1418010000,164172000,4084180000,0.271422904965011,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,134046000,1989.74,7.90308e-07,0,-24.1416,NA,NA,241.702,1716.09,NA,NA,NA,NA,NA,55.8427,0,0,0,0,0,2.17537e-17,5.56544e-18,3984010000,0.276302017314214,0,NA,NA,0.2,20.1849,133.764,0.195744,0.100461,0.0892939,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6599,0.65,0.4,0,0,0,0,0,0.0437644,0,51.2135,-3,5.09705,15,-999,999,42.7854,-4,5.38653,14,-99,99,0.1,100,0.1,100,0.1,100,134046000,775.4,6.09999e-14,0,-28.4175,NA,NA,549.813,283.338,NA,NA,NA,NA,NA,-29.3345,0,0,0.000869434,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",0.000104001,"#V3.24O",0.5,FALSE,"B0-D100-E1-F0-cod-3"
"4",1418010000,164172000,4084180000,0.281806874329731,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,144330000,2026.25,8.87467e-07,0,-24.1416,NA,NA,249.138,1748.89,NA,NA,NA,NA,NA,52.1152,0,0,0,0,0,2.08971e-17,5.38714e-18,4150220000,0.274604719749796,0,NA,NA,0.2,19.9231,131.948,0.200696,0.100807,0.0970751,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7159,0.65,0.4,0,0,0,0,0,0.0261078,0,50.8487,-3,5.09876,15,-999,999,40.0023,-4,4.78355,14,-99,99,0.1,100,0.1,100,0.1,100,144330000,755.247,2.49409e-14,0,-25.7443,NA,NA,535.042,284.663,NA,NA,NA,NA,NA,-38.7143,0,0,0.000968649,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",0.000535498,"#V3.24O",0.516666666666667,FALSE,"B0-D100-E1-F0-cod-4"
"5",1418010000,164172000,4084180000,0.365975544662576,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,179944000,2058.98,1.02412e-06,0,-24.1416,NA,NA,253.499,1777.11,NA,NA,NA,NA,NA,52.2571,0,0,0,0,0,2.1171e-17,5.39719e-18,4072880000,0.349111685097523,0,NA,NA,0.2,19.8456,132.383,0.20089,0.102334,0.0963475,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6872,0.65,0.4,0,0,0,0,0,0.0356949,0,50.0141,-3,5.02106,15,-999,999,41.3008,-4,5.0687,14,-99,99,0.1,100,0.1,100,0.1,100,179944000,803.76,2.92806e-14,0,-28.642,NA,NA,590.888,279.238,NA,NA,NA,NA,NA,-37.7249,0,0,0.000932557,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",5,"B0","D100","E1","F0","cod",0.000143687,"#V3.24O",0.483333333333333,FALSE,"B0-D100-E1-F0-cod-5"
"6",1418010000,164172000,4084180000,0.314244230175947,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,156883000,2012.61,7.89912e-07,0,-24.1416,NA,NA,248.373,1745.17,NA,NA,NA,NA,NA,42.958,0,0,0,0,0,2.03619e-17,5.23728e-18,4259120000,0.261626814928905,0,NA,NA,0.2,20.145,132.181,0.19802,0.0990313,0.100208,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7462,0.65,0.4,0,0,0,0,0,-0.00904449,0,51.0285,-3,5.11042,15,-999,999,41.6044,-4,5.15379,14,-99,99,0.1,100,0.1,100,0.1,100,156883000,752.604,2.9189e-14,0,-30.5216,NA,NA,540.881,280.317,NA,NA,NA,NA,NA,-38.0737,0,0,0.000903308,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",6,"B0","D100","E1","F0","cod",0.00128571,"#V3.24O",0.516666666666667,FALSE,"B0-D100-E1-F0-cod-6"
"7",1418010000,164172000,4084180000,0.402807907584876,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,196761000,2161.07,9.09692e-07,0,-24.1416,NA,NA,267.072,1859.72,NA,NA,NA,NA,NA,58.162,0,0,0,0,0,2.18101e-17,5.57727e-18,3964320000,0.429665112806232,0,NA,NA,0.2,19.8348,132.394,0.199707,0.100595,0.0984808,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.665,0.65,0.4,0,0,0,0,0,-0.0497349,0,51.1256,-3,5.15208,15,-999,999,39.6242,-4,4.7293,14,-99,99,0.1,100,0.1,100,0.1,100,196761000,800.047,2.23812e-14,0,-25.3511,NA,NA,589.587,264.789,NA,NA,NA,NA,NA,-28.9785,0,0,0.00097113,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",7,"B0","D100","E1","F0","cod",0.000973993,"#V3.24O",0.5,FALSE,"B0-D100-E1-F0-cod-7"
"8",1418010000,164172000,4084180000,0.365593583044822,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,181122000,2048.83,7.56714e-07,0,-24.1416,NA,NA,252.484,1773.67,NA,NA,NA,NA,NA,46.5654,0,0,0,0,0,2.04487e-17,5.22722e-18,4238180000,0.375906639170587,0,NA,NA,0.2,20.4152,133.478,0.194513,0.099455,0.0997426,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7274,0.65,0.4,0,0,0,0,0,-0.0494951,0,51.1685,-3,5.09706,15,-999,999,45.713,-4,5.93937,14,-99,99,0.1,100,0.1,100,0.1,100,181122000,755.36,1.72378e-14,0,-27.0536,NA,NA,563.214,256.482,NA,NA,NA,NA,NA,-37.2832,0,0,0.000800337,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",8,"B0","D100","E1","F0","cod",0.00102536,"#V3.24O",0.5,FALSE,"B0-D100-E1-F0-cod-8"
"9",1418010000,164172000,4084180000,0.320556390756529,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,160997000,2042.59,7.03141e-07,0,-24.1416,NA,NA,254.082,1763.02,NA,NA,NA,NA,NA,49.3887,0,0,0,0,0,2.22968e-17,5.77951e-18,3897290000,0.301206735962682,0,NA,NA,0.2,20.021,131.26,0.201091,0.100066,0.102601,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6631,0.65,0.4,0,0,0,0,0,0.0455778,0,50.7085,-3,5.07873,15,-999,999,41.7192,-4,5.19467,14,-99,99,0.1,100,0.1,100,0.1,100,160997000,740.468,6.53953e-14,0,-28.7354,NA,NA,539.271,264.609,NA,NA,NA,NA,NA,-34.6767,0,0,0.000902393,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",9,"B0","D100","E1","F0","cod",0.000585083,"#V3.24O",0.483333333333333,FALSE,"B0-D100-E1-F0-cod-9"
"10",1418010000,164172000,4084180000,0.334057264861,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,167126000,2042.25,1.15958e-06,0,-24.1416,NA,NA,253.451,1758.43,NA,NA,NA,NA,NA,54.2586,0,0,0,0,0,2.32078e-17,6.01197e-18,3743670000,0.391706533962662,0,NA,NA,0.2,19.8584,131.395,0.20178,0.0999389,0.103015,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6179,0.65,0.4,0,0,0,0,0,-0.0391801,0,50.9355,-3,5.10947,15,-999,999,41.179,-4,5.01785,14,-99,99,0.1,100,0.1,100,0.1,100,167126000,801.691,1.85137e-14,0,-30.2958,NA,NA,587.654,276.911,NA,NA,NA,NA,NA,-32.5784,0,0,0.00092522,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",10,"B0","D100","E1","F0","cod",0.00505128,"#V3.24O",0.466666666666667,FALSE,"B0-D100-E1-F0-cod-10"
"11",1418010000,164172000,4084180000,0.339776895239681,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,167783000,2031.39,8.80879e-07,0,-24.1416,NA,NA,252.189,1760.33,NA,NA,NA,NA,NA,42.7618,0,0,0,0,0,2.13973e-17,5.49413e-18,4037960000,0.390367908547881,0,NA,NA,0.2,19.7191,131.872,0.202719,0.101228,0.098491,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6817,0.65,0.4,0,0,0,0,0,0.015556,0,49.558,-3,4.94341,15,-999,999,41.7149,-4,5.15578,14,-99,99,0.1,100,0.1,100,0.1,100,167783000,717.356,3.10397e-14,0,-32.2338,NA,NA,530.909,259.116,NA,NA,NA,NA,NA,-40.4362,0,0,0.000931634,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",11,"B0","D100","E1","F0","cod",0.00257623,"#V3.24O",0.5,FALSE,"B0-D100-E1-F0-cod-11"
"12",1418010000,164172000,4084180000,0.436014083610419,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,213311000,2102.84,8.86254e-07,0,-24.1416,NA,NA,255.996,1812.78,NA,NA,NA,NA,NA,57.9527,0,0,0,0,0,2.00994e-17,5.1108e-18,4297320000,0.410490724451519,0,NA,NA,0.2,20.5412,132.861,0.194391,0.0981405,0.097899,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7554,0.65,0.4,0,0,0,0,0,-0.0181618,0,50.8442,-3,5.09855,15,-999,999,48.2266,-4,6.47844,14,-99,99,0.1,100,0.1,100,0.1,100,213311000,818.447,2.08207e-14,0,-29.6102,NA,NA,593.392,281.601,NA,NA,NA,NA,NA,-26.9362,0,0,0.000751021,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",12,"B0","D100","E1","F0","cod",4.37621e-05,"#V3.24O",0.483333333333333,FALSE,"B0-D100-E1-F0-cod-12"
"13",1418010000,164172000,4084180000,0.31364435455832,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,156183000,1985.09,8.13706e-07,0,-24.1416,NA,NA,243.349,1719.6,NA,NA,NA,NA,NA,46.0246,0,0,0,0,0,1.91874e-17,4.84872e-18,4476980000,0.30213224093027,0,NA,NA,0.2,19.9452,132.714,0.198748,0.102594,0.0976276,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7832,0.65,0.4,0,0,0,0,0,0.0110598,0,49.727,-3,5.00043,15,-999,999,40.312,-4,4.91655,14,-99,99,0.1,100,0.1,100,0.1,100,156183000,700.62,2.60438e-14,0,-32.7043,NA,NA,533.138,239.936,NA,NA,NA,NA,NA,-39.7511,0,0,0.000963652,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",13,"B0","D100","E1","F0","cod",0.00343402,"#V3.24O",0.516666666666667,FALSE,"B0-D100-E1-F0-cod-13"
"14",1418010000,164172000,4084180000,0.330012389267858,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,163472000,2005.98,7.44169e-07,0,-24.1416,NA,NA,249.346,1743.15,NA,NA,NA,NA,NA,37.3791,0,0,0,0,0,1.98818e-17,5.10743e-18,4354400000,0.312323167370935,0,NA,NA,0.2,19.8613,132.967,0.199418,0.102119,0.0963212,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.748,0.65,0.4,0,0,0,0,0,-0.0254021,0,49.9381,-3,4.93868,15,-999,999,41.1008,-4,5.08597,14,-99,99,0.1,100,0.1,100,0.1,100,163472000,749.477,1.94458e-14,0,-29.704,NA,NA,566.499,254.159,NA,NA,NA,NA,NA,-41.4782,0,0,0.000943413,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",14,"B0","D100","E1","F0","cod",0.000295405,"#V3.24O",0.516666666666667,FALSE,"B0-D100-E1-F0-cod-14"
"15",1418010000,164172000,4084180000,0.272953199907937,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,137587000,2036.45,9.81059e-07,0,-24.1416,NA,NA,253.094,1758.75,NA,NA,NA,NA,NA,48.4975,0,0,0,0,0,2.14705e-17,5.49322e-18,4025700000,0.282725985542887,0,NA,NA,0.2,20.102,132.402,0.198052,0.0990295,0.099284,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6856,0.65,0.4,0,0,0,0,0,0.0446299,0,50.2349,-3,5.01364,15,-999,999,40.8267,-4,4.94425,14,-99,99,0.1,100,0.1,100,0.1,100,137587000,795.084,1.98053e-14,0,-27.5126,NA,NA,568.14,288.76,NA,NA,NA,NA,NA,-34.3048,0,0,0.000953698,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",15,"B0","D100","E1","F0","cod",0.000305463,"#V3.24O",0.483333333333333,FALSE,"B0-D100-E1-F0-cod-15"
"16",1418010000,164172000,4084180000,0.492216307802301,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,247559000,2106.7,8.38084e-07,0,-24.1416,NA,NA,258.68,1821.29,NA,NA,NA,NA,NA,50.6279,0,0,0,0,0,1.96868e-17,5.05616e-18,4401290000,0.404133788048504,0,NA,NA,0.2,20.0905,131.91,0.199921,0.0993706,0.102791,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7751,0.65,0.4,0,0,0,0,0,-0.0156308,0,51.0831,-3,5.14215,15,-999,999,44.0979,-4,5.64123,14,-99,99,0.1,100,0.1,100,0.1,100,247559000,754.441,2.27473e-14,0,-27.3216,NA,NA,582.415,238.908,NA,NA,NA,NA,NA,-39.5612,0,0,0.000828571,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",16,"B0","D100","E1","F0","cod",0.000486367,"#V3.24O",0.483333333333333,FALSE,"B0-D100-E1-F0-cod-16"
"17",1418010000,164172000,4084180000,0.320299301206117,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0.1,100,0.1,100,0.1,100,157816000,1978.18,6.77108e-07,0,-24.1416,NA,NA,244.46,1716.23,NA,NA,NA,NA,NA,41.3784,0,0,0,0,0,1.93288e-17,4.96344e-18,4481300000,0.310342980831455,0,NA,NA,0.2,19.7281,132.313,0.200562,0.102979,0.0986122,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7858,0.65,0.4,0,0,0,0,0,0.0451313,0,51.2758,-3,5.16569,15,-999,999,40.3159,-4,4.86079,14,-99,99,0.1,100,0.1,100,0.1,100,157816000,756.316,2.46492e-14,0,-31.644,NA,NA,548.262,278.571,NA,NA,NA,NA,NA,-38.8739,0,0,0.00094419,0,0,-0.826115,20.88049,99.304655,99.90896,0.92624,20,20,"B0-D100-E1-F0-cod",17,"B0","D100","E1","F0","cod",0.00665882,"#V3.24O",0.483333333333333,FALSE,"B0-D100-E1-F0-cod-17"
